0.0,2.0000000000000004
0.05,1.9000000000000012
0.1,1.8100000000000014
0.15000000000000002,1.7290000000000008
0.2,1.6561000000000001
0.25,1.5904900000000004
0.30000000000000004,1.5314410000000005
0.35000000000000003,1.4782969000000001
0.4,1.4304672100000007
0.45,1.387420489000001
0.5,1.3486784401000012
0.55,1.313810596090001
0.6000000000000001,1.282429536481
0.65,1.2541865828328993
0.7000000000000001,1.22876792454961
0.75,1.2058911320946482
0.8,1.1853020188851837
0.8500000000000001,1.1667718169966659
0.9,1.150094635297
0.9500000000000001,1.135085171767301
1.0,1.1215766545905712
1.05,1.109418989131513
1.1,1.098477090218362
1.1500000000000001,1.0886293811965262
1.2000000000000002,1.0797664430768734
1.25,1.0717897987691865
1.3,1.0646108188922678
1.35,1.0581497370030408
1.4000000000000001,1.0523347633027356
1.4500000000000002,1.047101286972462
1.5,1.0423911582752148
1.55,1.038152042447693
1.6,1.0343368382029237
1.6500000000000001,1.0309031543826317
1.7000000000000002,1.0278128389443684
1.75,1.0250315550499314
1.8,1.022528399544939
1.85,1.0202755595904454
1.9000000000000001,1.0182480036314006
1.9500000000000002,1.0164232032682603
2.0,1.0147808829414346
2.0500000000000003,1.0133027946472906
2.1,1.0119725151825634
2.15,1.010775263664307
2.2,1.0096977372978753
2.25,1.0087279635680875
2.3000000000000003,1.0078551672112785
2.35,1.0070696504901515
2.4000000000000004,1.006362685441137
2.45,1.0057264168970232
2.5,1.0051537752073196
2.5500000000000003,1.0046383976865891
2.6,1.0041745579179302
2.6500000000000004,1.0037571021261376
2.7,1.003381391913524
2.75,1.0030432527221718
2.8000000000000003,1.0027389274499547
2.85,1.0024650347049602
2.9000000000000004,1.0022185312344647
2.95,1.0019966781110186
3.0,1.0017970102999167
3.0500000000000003,1.0016173092699256
3.1,1.0014555783429335
3.1500000000000004,1.0013100205086392
3.2,1.001179018457775
3.25,1.0010611166119987
3.3000000000000003,1.0009550049507985
3.35,1.0008595044557185
3.4000000000000004,1.0007735540101472
3.45,1.0006961986091316
3.5,1.0006265787482194
3.5500000000000003,1.0005639208733976
3.6,1.0005075287860565
3.6500000000000004,1.0004567759074514
3.7,1.0004110983167063
3.75,1.0003699884850359
3.8000000000000003,1.0003329896365316
3.85,1.000299690672879
3.9000000000000004,1.00026972160559
3.95,1.0002427494450312
4.0,1.0002184745005274
4.05,1.0001966270504736
4.1000000000000005,1.0001769643454252
4.15,1.0001592679108828
4.2,1.0001433411197942
4.25,1.0001290070078146
4.3,1.0001161063070336
4.3500000000000005,1.0001044956763299
4.4,1.0000940461086962
4.45,1.0000846414978255
4.5,1.0000761773480433
4.55,1.0000685596132388
4.6000000000000005,1.0000617036519148
4.65,1.0000555332867227
4.7,1.0000499799580498
4.75,1.0000449819622448
4.800000000000001,1.0000404837660195
4.8500000000000005,1.0000364353894167
4.9,1.0000327918504746
4.95,1.000029512665426
5.0,1.000026561398883
5.050000000000001,1.000023905258998
5.1000000000000005,1.0000215147330982
5.15,1.0000193632597885
5.2,1.0000174269338102
5.25,1.000015684240428
5.300000000000001,1.0000141158163853
5.3500000000000005,1.0000127042347469
5.4,1.0000114338112713
5.45,1.0000102904301449
5.5,1.0000092613871294
5.550000000000001,1.0000083352484157
5.6000000000000005,1.0000075017235743
5.65,1.0000067515512163
5.7,1.0000060763960943
5.75,1.0000054687564852
5.800000000000001,1.000004921880837
5.8500000000000005,1.0000044296927528
5.9,1.0000039867234776
5.95,1.0000035880511302
6.0,1.0000032292460164
6.050000000000001,1.0000029063214155
6.1000000000000005,1.000002615689275
6.15,1.0000023541203475
6.2,1.0000021187083126
6.25,1.0000019068374824
6.300000000000001,1.0000017161537325
6.3500000000000005,1.0000015445383597
6.4,1.0000013900845244
6.45,1.0000012510760719
6.5,1.000001125968466
6.550000000000001,1.000001013371619
6.6000000000000005,1.0000009120344575
6.65,1.0000008208310123
6.7,1.0000007387479113
6.75,1.0000006648731201
6.800000000000001,1.0000005983858082
6.8500000000000005,1.0000005385472281
6.9,1.0000004846925055
6.95,1.0000004362232555
7.0,1.0000003926009298
7.050000000000001,1.0000003533408361
7.1000000000000005,1.000000318006753
7.15,1.000000286206078
7.2,1.0000002575854703
7.25,1.0000002318269243
7.300000000000001,1.0000002086442317
7.3500000000000005,1.0000001877798097
7.4,1.0000001690018294
7.45,1.0000001521016466
7.5,1.000000136891482
7.550000000000001,1.0000001232023346
7.6000000000000005,1.0000001108821013
7.65,1.0000000997938916
7.7,1.0000000898145032
7.75,1.0000000808330531
7.800000000000001,1.0000000727497478
7.8500000000000005,1.0000000654747734
7.9,1.0000000589272964
7.95,1.0000000530345672
8.0,1.0000000477311108
8.05,1.0000000429579987
8.1,1.0000000386621992
8.15,1.0000000347959799
8.200000000000001,1.0000000313163815
8.25,1.000000028184744
8.3,1.00000002536627
8.35,1.0000000228296437
8.4,1.0000000205466788
8.450000000000001,1.000000018492012
8.5,1.0000000166428102
8.55,1.000000014978529
8.6,1.0000000134806764
8.65,1.0000000121326087
8.700000000000001,1.0000000109193488
8.75,1.0000000098274129
8.8,1.0000000088446725
8.85,1.0000000079602054
8.9,1.0000000071641852
8.950000000000001,1.0000000064477668
9.0,1.00000000580299
9.05,1.0000000052226923
9.1,1.0000000047004236
9.15,1.0000000042303823
9.200000000000001,1.000000003807343
9.25,1.000000003426608
9.3,1.000000003083947
9.35,1.000000002775553
9.4,1.0000000024979978
9.450000000000001,1.0000000022481979
9.5,1.0000000020233786
9.55,1.0000000018210409
9.600000000000001,1.0000000016389374
9.65,1.0000000014750436
